"JIRA project"	"Team"	"Product Owner"	"Dev Lead/Contact"	"First Release"	"Module"	"BE Framework"	"Tests repository"	"DB Usage"	"Kafka Usage"	"Platform(Eureka/OKAPI)"	"ECS(Central/Member/All)/NonECS/Both"	"Application"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODBULKOPS"";""MODBULKOPS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/FOLIJET/pages/1379954/Firebird+Team"";""Firebird"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:8629b273-56f1-466d-b7c7-5cbac0c3379b?ref=confluence"";""Magda Zacharska"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63519767d66d8108a1226c09?ref=confluence"";""Viachaslau Khandramai (Deactivated)"")"	"Orchid (R1 2023)"	"=HYPERLINK(""https://github.com/folio-org/mod-bulk-operations"";""mod-bulk-operations"")"	"Spring"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODCAMUNDA"";""MODCAMUNDA"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Aggies"";""Aggies"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:ddc9bb7b-6444-4731-9688-566a04c9307c?ref=confluence"";""Jeremy Huff"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62ceeb5f078104d0866d40f8?ref=confluence"";""Kevin Day"")"		"=HYPERLINK(""https://github.com/folio-org/mod-camunda"";""mod-camunda"")"	"Spring"		"Y"	"TBD"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODCITEM/issues"";""MODCITEM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62e94faeb5b801a9afeeccc1?ref=confluence"";""Tim Auger"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"	"Quesnelia (R1 2024)"	"=HYPERLINK(""https://github.com/folio-org/mod-circulation-item"";""mod-circulation-item"")"	"Spring"		"Y"	"TBD"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODCON?selectedItem=com.atlassian.jira.jira-projects-plugin%3Arelease-page&status=unreleased"";""MODCON"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"	"Poppy (R2 2023)"	"=HYPERLINK(""https://github.com/folio-org/mod-consortia"";""mod-consortia"")"	"Spring"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODDCB/issues"";""MODDCB"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62e94faeb5b801a9afeeccc1?ref=confluence"";""Tim Auger"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"	"Quesnelia (R1 2024)"	"=HYPERLINK(""https://github.com/folio-org/mod-dcb"";""mod-dcb"")"	"Spring"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODEBSNET?selectedItem=com.atlassian.jira.jira-projects-plugin:release-page"";""MODEBSNET"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-ebsconet"";""mod-ebsconet"")"	"Spring"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODELINKS/issues/MODELINKS-3?filter=allopenissues"";""MODELINKS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"	"Orchid (R1 2023)"	"=HYPERLINK(""https://github.com/folio-org/mod-entities-links"";""mod-entities-links"")"	"Spring"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODEXPS"";""MODEXPS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/FOLIJET/pages/1379954/Firebird+Team"";""Firebird"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:8629b273-56f1-466d-b7c7-5cbac0c3379b?ref=confluence"";""Magda Zacharska"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63519767d66d8108a1226c09?ref=confluence"";""Viachaslau Khandramai (Deactivated)"")"		"=HYPERLINK(""https://github.com/folio-org/mod-data-export-spring"";""mod-data-export-spring"")"	"Spring"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODEXPW"";""MODEXPW"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/FOLIJET/pages/1379954/Firebird+Team"";""Firebird"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:8629b273-56f1-466d-b7c7-5cbac0c3379b?ref=confluence"";""Magda Zacharska"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63519767d66d8108a1226c09?ref=confluence"";""Viachaslau Khandramai (Deactivated)"")"		"=HYPERLINK(""https://github.com/folio-org/mod-data-export-worker"";""mod-data-export-worker"")"	"Spring"			"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODFQMMGR/issues/?filter=allopenissues"";""MODFQMMGR"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Corsair+Team"";""Corsair"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5fd3d8ac692b7901101561d2?ref=confluence"";""Kathleen Moore"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:a7f14445-81bd-4958-98cd-baff1eeb28af?ref=confluence"";""Matt Weaver"")"	"Poppy (R2 2023)"	"mod-fqm-manager"	"Spring"		"Y"	"N"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODINREACH"";""MODINREACH"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62e94faeb5b801a9afeeccc1?ref=confluence"";""Tim Auger (Lead)"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-inn-reach"";""mod-inn-reach"")"	"Spring"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODLISTS/issues/?filter=allopenissues"";""MODLISTS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Corsair+Team"";""Corsair"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5fd3d8ac692b7901101561d2?ref=confluence"";""Kathleen Moore"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:a7f14445-81bd-4958-98cd-baff1eeb28af?ref=confluence"";""Matt Weaver"")"	"Poppy (R2 2023)"	"mod-lists"	"Spring"		"Y"	"N"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODMARCMIG"";""MODMARCMIG"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"	"Ramsons (R2 2024)"	"=HYPERLINK(""https://github.com/folio-org/mod-marc-migrations/releases"";""mod-marc-migrations"")"	"Spring"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODNOTES"";""MODNOTES"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"		"=HYPERLINK(""https://github.com/folio-org/mod-notes/releases"";""mod-notes"")"	"Spring"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODPWD/issues/MODPWD-35?filter=allopenissues"";""MODPWD"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-password-validator"";""mod-password-validator"")"	"Spring"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODQM"";""MODQM"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"		"=HYPERLINK(""https://github.com/folio-org/mod-quick-marc"";""mod-quick-marc"")"	"Spring"			"Y"
"=HYPERLINK(""https://issues.folio.org/plugins/servlet/project-config/MCBFF/summary"";""MCBFF"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Vega+Team?src=contextnavpagetreemode"";""Vega"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d794c218ce6b60c3810eb8a?ref=confluence"";""Stephanie Buck (Lead)"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:12031ab4-cff4-4571-b23b-43dcfc15a6ac?ref=confluence"";""Alexander Kurash"")"	"TBD"	"=HYPERLINK(""https://github.com/folio-org/mod-circulation-bff"";""mod-circulation-bff"")"	"Spring"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODRS"";""MODRS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d794c218ce6b60c3810eb8a?ref=confluence"";""Stephanie Buck"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-remote-storage"";""mod-remote-storage"")"	"Spring"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODTAG"";""MODTAG"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"TBD"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-tags"";""mod-tags"")"	"Spring"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODWRKFLOW"";""MODWRKFLOW"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Aggies"";""Aggies"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:ddc9bb7b-6444-4731-9688-566a04c9307c?ref=confluence"";""Jeremy Huff"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62ceeb5f078104d0866d40f8?ref=confluence"";""Kevin Day"")"		"=HYPERLINK(""https://github.com/folio-org/mod-workflow"";""mod-workflow"")"	"Spring"		"Y"	"TBD"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MSEARCH/issues/MSEARCH-272?filter=allopenissues"";""MSEARCH"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"		"=HYPERLINK(""https://github.com/folio-org/mod-search"";""mod-search"")"	"Spring"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/jira/software/c/projects/MRSPECS/issues"";""MRSPECS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"	"Ramsons (R2 2024)"	"=HYPERLINK(""https://github.com/folio-org/mod-record-specifications"";""mod-record-specifications"")"	"Spring"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/UIWRKFLOW"";""UIWRKFLOW"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Aggies"";""Aggies"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:ddc9bb7b-6444-4731-9688-566a04c9307c?ref=confluence"";""Jeremy Huff"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62ceeb5f078104d0866d40f8?ref=confluence"";""Kevin Day"")"		"=HYPERLINK(""https://github.com/folio-org/ui-workflow"";""ui-workflow"")"	"Spring"		"Y"	"TBD"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODRR"";""MODRR"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62e94faeb5b801a9afeeccc1?ref=confluence"";""Tim Auger, Amelia Sutton"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"	"Ramsons (R2 2024)"	"=HYPERLINK(""https://github.com/folio-org/mod-reading-room"";""mod-reading-room"")"	"Spring"		"Y"	"N"
"=HYPERLINK(""https://issues.folio.org/plugins/servlet/project-config/CIRCSTORE/summary"";""CIRCSTORE"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Vega+Team?src=contextnavpagetreemode"";""Vega"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5d794c218ce6b60c3810eb8a?ref=confluence"";""Stephanie Buck (Lead)"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:12031ab4-cff4-4571-b23b-43dcfc15a6ac?ref=confluence"";""Alexander Kurash"")"		"=HYPERLINK(""https://github.com/folio-org/mod-circulation-storage"";""mod-circulation-storage"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/EDGORDERS"";""EDGORDERS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Thunderjet+%28ACQ%29+Team"";""Thunderjet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:2f7b6349-450b-419a-ba54-c181f51383ad?ref=confluence"";""Dennis Bridges"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6371fa3b77acd224b33c1afd?ref=confluence"";""Serhii_Nosko"")"		"=HYPERLINK(""https://github.com/folio-org/edge-orders/releases"";""edge-orders"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/FCFIELDS/issues"";""FCFIELDS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/folio-custom-fields/releases"";""folio-custom-fields"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/FHIQC"";""FHIQC"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"		"=HYPERLINK(""https://github.com/folio-org/folio-holdingsiq-client/releases"";""folio-holdingsiq-client"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/FST"";""FST"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Spitfire+Team?src=contextnavpagetreemode"";""Spitfire"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62a96ae7192edb006f9f1bf9?ref=confluence"";""Khalilah Gambrell"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5eb44b5a96bbcb0b8585c98d?ref=confluence"";""Pavlo Smahin"")"		"=HYPERLINK(""https://github.com/folio-org/folio-service-tools"";""folio-service-tools"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/UXPROD-3148"";""Jira Related Issues Links: 3148 , 3258 , 515"")"	"Knowledgeware"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5ced27478b03050f27825a93?ref=confluence"";""Peter Murray"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5dd4ce4d9d79ad0ef53a1853?ref=confluence"";""Massoud Alshareef"")"		"=HYPERLINK(""https://wiki.folio.org/(https:/github.com/folio-org/mod-translations)"";""mod-translations"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MDEXP"";""MDEXP"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/FOLIJET/pages/1379954/Firebird+Team"";""Firebird"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:8629b273-56f1-466d-b7c7-5cbac0c3379b?ref=confluence"";""Magda Zacharska"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63519767d66d8108a1226c09?ref=confluence"";""Viachaslau Khandramai (Deactivated)"")"		"=HYPERLINK(""https://github.com/folio-org/mod-data-export"";""mod-data-export"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODAUD/issues"";""MODAUD"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/62e94faeb5b801a9afeeccc1?ref=confluence"";""Tim Auger (Lead)"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-audit"";""mod-audit"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODCAL/summary"";""MODCAL"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/spaces/FOLIJET/pages/1392061/Team+Bama"";""Bama"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/70121:ac065e9d-a3f9-4b09-bd54-65e30c01f970?ref=confluence"";""steven turner"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/6369879bd7c060fdaa5b21ff?ref=confluence"";""Noah Overcash"")"		"=HYPERLINK(""https://github.com/folio-org/mod-calendar/"";""mod-calendar"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODCONF"";""MODCONF"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Core+Platform+team"";""Core Platform"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5ee89462f7aa140abd82d11d?ref=confluence"";""Julian Ladisch"")"		"=HYPERLINK(""https://github.com/folio-org/mod-configuration"";""mod-configuration"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODCPCT/issues/MODCPCT-1?filter=allissues"";""MODCPCT"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/pages/viewpage.action?pageId=1398566"";""Thor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:b8e64633-1f7c-402d-9caf-9959a5ba5d0d?ref=confluence"";""Jakub Skoczen"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5bffed5e2434bf3a1a91d37a?ref=confluence"";""Niels Erik Nielsen"")"		"=HYPERLINK(""https://github.com/folio-org/mod-copycat"";""mod-copycat"")"	"RMB"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODCR"";""MODCR"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/pages/viewpage.action?pageId=1398566"";""Thor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:f80403de-e149-421e-8750-af45c853402f?ref=confluence"";""Charlotte Whitt"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5c38e8d616ac1e4f7cbc660a?ref=confluence"";""Kurt Nordstrom"")"		"=HYPERLINK(""https://github.com/folio-org/mod-courses/"";""mod-courses"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODDATAIMP"";""MODDATAIMP"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Folijet+Team?src=contextnavpagetreemode"";""Folijet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5af5ecdd29e02a573e5f1c10?ref=confluence"";""Ryan Taylor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:06f9b6fb-9a52-481a-ad72-6e13fc570a8a?ref=confluence"";""Kateryna Senchenko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-data-import"";""mod-data-import"")"	"RMB"		"Y"	"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODDICONV"";""MODDICONV"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Folijet+Team?src=contextnavpagetreemode"";""Folijet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5af5ecdd29e02a573e5f1c10?ref=confluence"";""Ryan Taylor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:06f9b6fb-9a52-481a-ad72-6e13fc570a8a?ref=confluence"";""Kateryna Senchenko"")"		"=HYPERLINK(""https://github.com/folio-org/mod-data-import-converter-storage"";""mod-data-import-converter-storage , mod-di-converter-storage"")"	"RMB"		"Y"
"=HYPERLINK(""https://issues.folio.org/plugins/servlet/project-config/MODDICORE"";""MODDICORE"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Folijet+Team?src=contextnavpagetreemode"";""Folijet"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/5af5ecdd29e02a573e5f1c10?ref=confluence"";""Ryan Taylor"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/557058:06f9b6fb-9a52-481a-ad72-6e13fc570a8a?ref=confluence"";""Kateryna Senchenko"")"		"=HYPERLINK(""https://github.com/folio-org/data-import-processing-core"";""data-import-processing-core"")"	"RMB"			"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODEMAIL/issues/MODEMAIL-27?filter=allopenissues"";""MODEMAIL"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:92bdafe9-2677-4413-a6f5-a9ef94eea08d?ref=confluence"";""julie.bickle"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-email"";""mod-email"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODEUS"";""MODEUS"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Leipzig+Team?src=contextnavpagetreemode"";""Leipzig"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:30de3b82-83b2-49d2-b008-1258300814e0?ref=confluence"";""Stefan Dombek"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:01a529b3-76ce-4980-a5f7-b606ed86635e?ref=confluence"";""Tino R."")"		"=HYPERLINK(""https://github.com/folio-org/mod-erm-usage"";""mod-erm-usage"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/browse/MODEUSHARV"";""MODEUSHARV"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Leipzig+Team?src=contextnavpagetreemode"";""Leipzig"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:30de3b82-83b2-49d2-b008-1258300814e0?ref=confluence"";""Stefan Dombek"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:01a529b3-76ce-4980-a5f7-b606ed86635e?ref=confluence"";""Tino R."")"		"=HYPERLINK(""https://github.com/folio-org/mod-erm-usage-harvester"";""mod-erm-usage-harvester"")"	"RMB"		"Y"
"=HYPERLINK(""https://folio-org.atlassian.net/projects/MODEVENTC/issues/MODEVENTC-13?filter=allopenissues"";""MODEVENTC"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/display/FOLIJET/Volaris+Team"";""Volaris"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/712020:92bdafe9-2677-4413-a6f5-a9ef94eea08d?ref=confluence"";""julie.bickle"")"	"=HYPERLINK(""https://folio-org.atlassian.net/wiki/people/63fc4679f00d095406f1e855?ref=confluence"";""Gurleen Kaur1"")"		"=HYPERLINK(""https://github.com/folio-org/mod-event-config"";""mod-event-config"")"	"RMB"		"Y"
